HAY2201,02/01/2017,30,32.39,03/01/2017 09:10:38,F
HAY2201,02/01/2017,31,32.21,03/01/2017 09:10:38,F
HAY2201,02/01/2017,32,36.89,03/01/2017 09:10:38,F
HAY2201,02/01/2017,33,37.66,03/01/2017 09:10:38,F
HAY2201,02/01/2017,34,36.84,03/01/2017 09:10:38,F
HAY2201,02/01/2017,35,39.21,03/01/2017 09:10:38,F
HAY2201,02/01/2017,36,43.06,03/01/2017 09:10:38,F
HAY2201,02/01/2017,37,43.07,03/01/2017 09:10:38,F
HAY2201,02/01/2017,38,44.17,03/01/2017 09:10:38,F
HAY2201,02/01/2017,39,44.44,03/01/2017 09:10:38,F
HAY2201,02/01/2017,40,45.69,03/01/2017 09:10:38,F
HAY2201,02/01/2017,41,49.19,03/01/2017 09:10:38,F
HAY2201,02/01/2017,42,43.04,03/01/2017 09:10:38,F
HAY2201,02/01/2017,43,43.03,03/01/2017 09:10:38,F
HAY2201,02/01/2017,44,43.11,03/01/2017 09:10:38,F
HAY2201,02/01/2017,45,43.11,03/01/2017 09:10:38,F
HAY2201,02/01/2017,46,54.76,03/01/2017 09:10:38,F
HAY2201,02/01/2017,47,45.45,03/01/2017 09:10:38,F
HAY2201,02/01/2017,48,37.19,03/01/2017 09:10:38,F
HAY2201,03/01/2017,5,34.85,04/01/2017 07:40:35,F
HAY2201,03/01/2017,1,39.35,04/01/2017 07:40:35,F
HAY2201,03/01/2017,2,32.99,04/01/2017 07:40:35,F
HAY2201,03/01/2017,3,32.21,04/01/2017 07:40:35,F
HAY2201,03/01/2017,4,22.15,04/01/2017 07:40:35,F
HAY2201,03/01/2017,31,37.55,04/01/2017 07:40:35,F
HAY2201,03/01/2017,32,37.09,04/01/2017 07:40:35,F
HAY2201,03/01/2017,33,37.04,04/01/2017 07:40:35,F
HAY2201,03/01/2017,34,33.36,04/01/2017 07:40:35,F
HAY2201,03/01/2017,35,33.68,04/01/2017 07:40:35,F
HAY2201,03/01/2017,36,33.23,04/01/2017 07:40:35,F
HAY2201,03/01/2017,37,37.04,04/01/2017 07:40:35,F
HAY2201,03/01/2017,38,38,04/01/2017 07:40:35,F
HAY2201,03/01/2017,39,36.89,04/01/2017 07:40:35,F
HAY2201,03/01/2017,40,33.15,04/01/2017 07:40:35,F
HAY2201,03/01/2017,41,34.6,04/01/2017 07:40:35,F
HAY2201,03/01/2017,42,33.05,04/01/2017 07:40:35,F
HAY2201,03/01/2017,43,36.76,04/01/2017 07:40:35,F
HAY2201,03/01/2017,44,37.17,04/01/2017 07:40:35,F
HAY2201,03/01/2017,45,39.94,04/01/2017 07:40:35,F
HAY2201,03/01/2017,46,37.33,04/01/2017 07:40:35,F
HAY2201,03/01/2017,47,43.34,04/01/2017 07:40:35,F
HAY2201,03/01/2017,48,39.23,04/01/2017 07:40:35,F
HAY2201,03/01/2017,6,30.22,04/01/2017 07:40:35,F
HAY2201,03/01/2017,7,16.33,04/01/2017 07:40:35,F
HAY2201,03/01/2017,8,23.1,04/01/2017 07:40:35,F
HAY2201,03/01/2017,9,32.75,04/01/2017 07:40:35,F
HAY2201,03/01/2017,10,33.15,04/01/2017 07:40:35,F
HAY2201,03/01/2017,11,35.47,04/01/2017 07:40:35,F
HAY2201,03/01/2017,12,40.92,04/01/2017 07:40:35,F
HAY2201,03/01/2017,13,37.22,04/01/2017 07:40:35,F
HAY2201,03/01/2017,14,44.28,04/01/2017 07:40:35,F
HAY2201,03/01/2017,15,39.85,04/01/2017 07:40:35,F
HAY2201,03/01/2017,16,41.32,04/01/2017 07:40:35,F
HAY2201,03/01/2017,17,46.41,04/01/2017 07:40:35,F
HAY2201,03/01/2017,18,46.88,04/01/2017 07:40:35,F
HAY2201,03/01/2017,19,45.91,04/01/2017 07:40:35,F
HAY2201,03/01/2017,20,43.63,04/01/2017 07:40:35,F
HAY2201,03/01/2017,21,44.17,04/01/2017 07:40:35,F
HAY2201,03/01/2017,22,44.18,04/01/2017 07:40:35,F
HAY2201,03/01/2017,23,44.23,04/01/2017 07:40:35,F
HAY2201,03/01/2017,24,43.21,04/01/2017 07:40:35,F
HAY2201,03/01/2017,25,45.52,04/01/2017 07:40:35,F
HAY2201,03/01/2017,26,46.86,04/01/2017 07:40:35,F
HAY2201,03/01/2017,27,42.52,04/01/2017 07:40:35,F
HAY2201,03/01/2017,28,39.61,04/01/2017 07:40:35,F
HAY2201,03/01/2017,29,41.65,04/01/2017 07:40:35,F
HAY2201,03/01/2017,30,41.72,04/01/2017 07:40:35,F
HAY2201,07/01/2017,1,39.37,08/01/2017 07:40:54,F
HAY2201,07/01/2017,2,41.2,08/01/2017 07:40:54,F
HAY2201,07/01/2017,3,34.06,08/01/2017 07:40:54,F
HAY2201,07/01/2017,4,33.99,08/01/2017 07:40:54,F
HAY2201,07/01/2017,5,32.31,08/01/2017 07:40:54,F
HAY2201,07/01/2017,6,17.63,08/01/2017 07:40:54,F
HAY2201,07/01/2017,7,18.12,08/01/2017 07:40:54,F
HAY2201,07/01/2017,8,18.97,08/01/2017 07:40:54,F
HAY2201,07/01/2017,9,19.02,08/01/2017 07:40:54,F
HAY2201,07/01/2017,10,17.64,08/01/2017 07:40:54,F
HAY2201,07/01/2017,11,48.72,08/01/2017 07:40:54,F
HAY2201,07/01/2017,12,50.75,08/01/2017 07:40:54,F
HAY2201,07/01/2017,13,51.84,08/01/2017 07:40:54,F
HAY2201,07/01/2017,14,55.13,08/01/2017 07:40:54,F
HAY2201,07/01/2017,15,59,08/01/2017 07:40:54,F
HAY2201,07/01/2017,16,47.56,08/01/2017 07:40:54,F
HAY2201,07/01/2017,17,48.06,08/01/2017 07:40:54,F
HAY2201,07/01/2017,18,45.42,08/01/2017 07:40:54,F
HAY2201,07/01/2017,19,45.76,08/01/2017 07:40:54,F
HAY2201,07/01/2017,20,47.11,08/01/2017 07:40:54,F
HAY2201,07/01/2017,21,46.71,08/01/2017 07:40:54,F
HAY2201,07/01/2017,22,51.35,08/01/2017 07:40:54,F
HAY2201,07/01/2017,23,47.56,08/01/2017 07:40:54,F
HAY2201,07/01/2017,24,47.79,08/01/2017 07:40:54,F
HAY2201,07/01/2017,25,41.37,08/01/2017 07:40:54,F
HAY2201,07/01/2017,26,41.37,08/01/2017 07:40:54,F
HAY2201,07/01/2017,27,40.71,08/01/2017 07:40:54,F
HAY2201,07/01/2017,28,37.54,08/01/2017 07:40:54,F
